Subject_ID	Exam_ID	Metric	Freq	Stat	Global
sub-CC310008	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.023100
sub-CC310051	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021499
sub-CC310052	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021066
sub-CC310086	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.018959
sub-CC310129	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020598
sub-CC310135	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019435
sub-CC310160	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.022516
sub-CC310203	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019596
sub-CC310224	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021035
sub-CC310252	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021129
sub-CC310256	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021006
sub-CC310331	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.018395
sub-CC310391	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020041
sub-CC310397	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.016709
sub-CC310400	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019376
sub-CC310410	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021338
sub-CC310414	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021016
sub-CC310450	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019499
sub-CC310463	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019053
sub-CC310473	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.023147
sub-CC312058	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020207
sub-CC312222	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020172
sub-CC320002	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020851
sub-CC320022	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.024181
sub-CC320059	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.023002
sub-CC320088	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019899
sub-CC320089	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.022220
sub-CC320107	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.022754
sub-CC320109	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021820
sub-CC320160	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021791
sub-CC320202	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.022884
sub-CC320206	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020973
sub-CC320218	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019864
sub-CC320297	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.022843
sub-CC320325	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019549
sub-CC320342	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020510
sub-CC320461	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020135
sub-CC320478	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019622
sub-CC320500	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.023279
sub-CC320553	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.022090
sub-CC320568	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019128
sub-CC320574	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019928
sub-CC320575	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.017623
sub-CC320608	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.023114
sub-CC320621	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021466
sub-CC320661	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.024005
sub-CC320686	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.020023
sub-CC320687	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.021493
sub-CC320698	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.018931
sub-CC320759	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Delta	abs_mean	0.019626
sub-CC310008	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Theta	abs_mean	0.022659
sub-CC310051	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Theta	abs_mean	0.025774
sub-CC310052	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Theta	abs_mean	0.020537
sub-CC310086	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Theta	abs_mean	0.018976
sub-CC310129	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Theta	abs_mean	0.025674
sub-CC310135	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Theta	abs_mean	0.019207
