Subject_ID	Exam_ID	Metric	Freq	Stat	Global
sub-CC110033	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.688013e-10
sub-CC110037	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.862040e-10
sub-CC110045	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.230962e-10
sub-CC110069	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.853164e-10
sub-CC110087	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.619118e-10
sub-CC110098	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	5.233930e-10
sub-CC110101	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.166395e-10
sub-CC110126	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.835103e-10
sub-CC110174	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	6.341851e-11
sub-CC110182	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.455761e-10
sub-CC110187	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.205176e-10
sub-CC110319	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.365541e-10
sub-CC110411	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.312333e-10
sub-CC110606	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.896448e-10
sub-CC112141	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.108058e-10
sub-CC120008	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.284014e-10
sub-CC120049	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.560864e-10
sub-CC120061	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.590985e-10
sub-CC120065	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.665491e-10
sub-CC120120	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	8.758242e-11
sub-CC120166	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.505061e-10
sub-CC120182	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.714269e-10
sub-CC120218	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.100026e-10
sub-CC120264	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.174455e-10
sub-CC120276	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.777525e-10
sub-CC120309	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.818008e-10
sub-CC120313	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.961700e-10
sub-CC120319	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.594184e-10
sub-CC120347	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.979959e-10
sub-CC120376	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.677987e-10
sub-CC120409	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.741762e-10
sub-CC120462	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.861681e-10
sub-CC120469	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.893308e-10
sub-CC120550	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.998459e-10
sub-CC120640	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.345857e-10
sub-CC120727	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.064538e-10
sub-CC120764	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.234001e-10
sub-CC121111	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.928980e-10
sub-CC121144	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.127887e-10
sub-CC121158	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.167842e-10
sub-CC121200	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.864254e-10
sub-CC121317	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.318001e-10
sub-CC121397	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.785895e-10
sub-CC121411	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.808060e-10
sub-CC121428	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.707736e-10
sub-CC121479	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.111105e-10
sub-CC121685	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	6.580128e-10
sub-CC121795	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.810401e-10
sub-CC122172	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.889796e-10
sub-CC122405	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.000296e-10
sub-CC210023	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.283469e-10
sub-CC210051	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.224877e-10
sub-CC210088	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.260139e-10
sub-CC210124	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.639885e-10
sub-CC210148	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.231895e-10
sub-CC210172	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.952063e-10
sub-CC210182	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.465169e-10
sub-CC210250	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.907824e-10
sub-CC210422	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	5.242439e-10
sub-CC210519	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.415199e-10
sub-CC210617	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.311091e-10
sub-CC210657	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.289560e-10
sub-CC212153	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.682758e-10
sub-CC220107	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.825816e-10
sub-CC220115	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.293772e-10
sub-CC220132	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.224420e-10
sub-CC220151	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.491041e-10
sub-CC220198	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	6.067190e-10
sub-CC220203	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.815330e-10
sub-CC220223	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	3.615641e-10
sub-CC220234	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	2.253997e-10
sub-CC220284	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.727332e-10
sub-CC220323	ses-rest_meg_ses-rest_task-rest_proc-sss	power	Beta1	abs_mean	1.108871e-10
