Subject_ID	Exam_ID	Metric	Freq	Stat	Global
sub-CC110033	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017462
sub-CC110037	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.016959
sub-CC110045	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017635
sub-CC110069	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.023122
sub-CC110087	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.019405
sub-CC110098	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.019036
sub-CC110101	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.013863
sub-CC110126	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.020624
sub-CC110174	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.013568
sub-CC110182	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.015812
sub-CC110187	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.014533
sub-CC110319	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.015551
sub-CC110411	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.016696
sub-CC110606	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.021125
sub-CC112141	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.016897
sub-CC120008	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.021924
sub-CC120049	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.018999
sub-CC120061	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017216
sub-CC120065	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017542
sub-CC120120	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.014254
sub-CC120166	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017235
sub-CC120182	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.019917
sub-CC120218	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.015577
sub-CC120264	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.016158
sub-CC120276	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.023595
sub-CC120309	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.019558
sub-CC120313	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.022078
sub-CC120319	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017328
sub-CC120347	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017429
sub-CC120376	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.020681
sub-CC120409	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.018991
sub-CC120462	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.022705
sub-CC120469	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.018800
sub-CC120550	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017249
sub-CC120640	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.014931
sub-CC120727	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.018690
sub-CC120764	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.020267
sub-CC121111	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.012829
sub-CC121144	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.014772
sub-CC121158	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.022305
sub-CC121200	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017967
sub-CC121317	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.016213
sub-CC121397	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017951
sub-CC121411	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017752
sub-CC121428	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.017987
sub-CC121479	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.015126
sub-CC121685	ses-rest_meg_ses-rest_task-rest_proc-sss	coh_img	Beta1	abs_mean	0.020180
